GIS_ST_NAME,GIS_ST_ABBR,GIS_PC_NAME,ST_CODE,PC_CODE,PC_ID,DISTRICT,GIS_Dist_code,AREA_GEO,Tot_area,Pct_Area,POP,Tot_pop,Pct_pop
Maharashtra,MH,Wardha,S13,8,S13_8,Amravati,503,3285.811222,12204.89462,0.269220778,940978.705,3028234.347,0.310735101
Maharashtra,MH,Wardha,S13,8,S13_8,Wardha,504,6308.013161,6308.013463,0.999999952,1357140.156,1357347.919,0.999846935
Maharashtra,MH,Nagpur,S13,10,S13_10,Nagpur,505,204.8188141,9921.884336,0.020643137,1495067.655,4917389.153,0.30403688
Maharashtra,MH,Ramtek,S13,9,S13_9,Nagpur,505,9717.065188,9921.884336,0.97935683,3422322.455,4917389.153,0.695963315
Maharashtra,MH,Bhandara - Gondiya,S13,11,S13_11,Bhandara,506,3858.091302,3858.091478,0.999999954,1038679.922,1038679.922,1
Maharashtra,MH,Bhandara - Gondiya,S13,11,S13_11,Gondiya,507,3716.11803,5470.586745,0.679290578,1148187.073,1573994.671,0.729473291
Maharashtra,MH,Garhchiroli - Chimur,S13,12,S13_12,Gondiya,507,1754.468609,5470.586745,0.320709403,425205.8622,1573994.671,0.27014441
Maharashtra,MH,Garhchiroli - Chimur,S13,12,S13_12,Garhchiroli,508,14426.78305,14444.65156,0.998762967,1096266.96,1100263.664,0.996367503
Maharashtra,MH,Chandrapur,S13,13,S13_13,Garhchiroli,508,17.86802239,14444.65156,0.001236999,3751.30654,1100263.664,0.003409461
Maharashtra,MH,Garhchiroli - Chimur,S13,12,S13_12,Chandrapur,509,4085.399042,11301.11179,0.36150417,732325.8636,2284559.191,0.320554559
Maharashtra,MH,Chandrapur,S13,13,S13_13,Chandrapur,509,7215.712546,11301.11179,0.638495812,1551875.997,2284559.191,0.67928903
Maharashtra,MH,Chandrapur,S13,13,S13_13,Yavatmal,510,4574.364552,13527.74223,0.338146933,955852.1706,2884808.687,0.331339882
Maharashtra,MH,Yavatmal - Washim,S13,14,S13_14,Yavatmal,510,6993.667818,13527.74223,0.51698707,1580232.27,2884808.687,0.547777146
Maharashtra,MH,Hingoli,S13,15,S13_15,Yavatmal,510,1959.709484,13527.74223,0.144865969,348415.5494,2884808.687,0.120775964
Maharashtra,MH,Hingoli,S13,15,S13_15,Nanded,511,3662.745954,10593.56019,0.345752126,1021273.599,3480222.9,0.293450629
Maharashtra,MH,Nanded,S13,16,S13_16,Nanded,511,5615.278362,10593.56019,0.530065272,2033620.525,3480222.9,0.584336286
Maharashtra,MH,Parbhani,S13,17,S13_17,Nanded,511,1.804060826,10593.56019,0.000170298,677.868531,3480222.9,0.000194777
Maharashtra,MH,Latur,S13,41,S13_41,Nanded,511,1313.731452,10593.56019,0.12401227,424898.9474,3480222.9,0.122089579
Maharashtra,MH,Hingoli,S13,15,S13_15,Hingoli,512,4688.941698,4689.266609,0.999930712,1222576.462,1222691.386,0.999906008
Maharashtra,MH,Parbhani,S13,17,S13_17,Parbhani,513,6305.28803,6336.507567,0.995073069,1904648.846,1912588.89,0.995848536
Maharashtra,MH,Latur,S13,41,S13_41,Parbhani,513,30.99574952,6336.507567,0.004891614,8116.832179,1912588.89,0.004243898
Maharashtra,MH,Parbhani,S13,17,S13_17,Jalna,514,3684.527551,7768.545567,0.47428795,939498.6831,2029479.817,0.462925857
Maharashtra,MH,Jalna,S13,18,S13_18,Jalna,514,4084.017733,7768.545567,0.525712014,1090114.831,2029479.817,0.537140021
Maharashtra,MH,Jalna,S13,18,S13_18,Aurangabad,515,4648.023566,10113.61167,0.45958098,1603732.14,3857538.317,0.415739782
Maharashtra,MH,Aurangabad,S13,19,S13_19,Aurangabad,515,5465.587505,10113.61167,0.54041896,2253202.732,3857538.317,0.584103785
Maharashtra,MH,Dhule,S13,2,S13_2,Nashik,516,2600.843079,15554.25514,0.167211034,1171170.14,6402647.384,0.182919669
Maharashtra,MH,Dindori,S13,20,S13_20,Nashik,516,8947.616737,15554.25514,0.575252023,3187270.881,6402647.384,0.497805156
Maharashtra,MH,Nashik,S13,21,S13_21,Nashik,516,4005.794782,15554.25514,0.257536908,2044641.608,6402647.384,0.319343154
Maharashtra,MH,Palghar,S13,22,S13_22,Thane,517,4679.923669,9519.827575,0.491597524,4924910.521,15950307.28,0.308765871
Maharashtra,MH,Biwandi,S13,23,S13_23,Thane,517,4192.975321,9519.827575,0.440446561,3708521.775,15950307.28,0.232504723
Maharashtra,MH,Kalyan,S13,24,S13_24,Thane,517,327.8450323,9519.827575,0.034438127,3897619.39,15950307.28,0.244360144
Maharashtra,MH,Thane,S13,25,S13_25,Thane,517,252.204335,9519.827575,0.026492532,3190234.665,15950307.28,0.200010859
Maharashtra,MH,Mumbai North,S13,26,S13_26,Thane,517,2.535448586,9519.827575,0.000266333,3846.999717,15950307.28,0.000241187
Maharashtra,MH,Thane,S13,25,S13_25,Mumbai Suburban,518,3.644177668,452.532933,0.008052845,36506.79261,7388532.267,0.004941007
Maharashtra,MH,Thane,S13,25,S13_25,Mumbai Suburban,518,452.532933,452.532933,1,,7388532.267,
Maharashtra,MH,Thane,S13,25,S13_25,Mumbai Suburban,518,452.532933,452.532933,1,,7388532.267,
Maharashtra,MH,Mumbai North,S13,26,S13_26,Mumbai Suburban,518,128.6089704,452.532933,0.284198035,1571663.206,7388532.267,0.212716565
Maharashtra,MH,Mumbai North,S13,26,S13_26,Mumbai Suburban,518,452.532933,452.532933,1,,7388532.267,
Maharashtra,MH,Mumbai North-West,S13,27,S13_27,Mumbai Suburban,518,74.60008617,452.532933,0.164850071,1776711.771,7388532.267,0.240468838
Maharashtra,MH,Mumbai North-East,S13,28,S13_28,Mumbai Suburban,518,72.36953985,452.532933,0.159921046,1558745.729,7388532.267,0.210968251
Maharashtra,MH,Mumbai North-East,S13,28,S13_28,Mumbai Suburban,518,452.532933,452.532933,1,,7388532.267,
Maharashtra,MH,Mumbai North-Central,S13,29,S13_29,Mumbai Suburban,518,47.69494913,452.532933,0.105395532,1530362.008,7388532.267,0.20712666
Maharashtra,MH,Mumbai South-Central,S13,30,S13_30,Mumbai Suburban,518,31.11853125,452.532933,0.06876523,637358.9676,7388532.267,0.086263272
Maharashtra,MH,Mumbai North-Central,S13,29,S13_29,Mumbai,519,0.515308205,149.2316583,0.003453076,7822.062485,2146104.495,0.003644772
Maharashtra,MH,Mumbai South-Central,S13,30,S13_30,Mumbai,519,27.11429998,149.2316583,0.18169268,789418.3126,2146104.495,0.36783778
Maharashtra,MH,Mumbai South,S13,31,S13_31,Mumbai,519,45.18376405,149.2316583,0.302775996,1322871.881,2146104.495,0.61640609
Maharashtra,MH,Raigarh,S13,32,S13_32,Raigarh,520,5124.818199,7154.731078,0.716283833,1498619.891,2782559.239,0.538576096
Maharashtra,MH,Maval,S13,33,S13_33,Raigarh,520,1825.483475,7154.731078,0.255143548,1270733.561,2782559.239,0.45667799
Maharashtra,MH,Maval,S13,33,S13_33,Pune,521,1292.262842,15652.29232,0.082560613,778520.5004,9922568.801,0.078459572
Maharashtra,MH,Pune,S13,34,S13_34,Pune,521,255.8290985,15652.29232,0.016344513,1432095.405,9922568.801,0.144327082
Maharashtra,MH,Baramati,S13,35,S13_35,Pune,521,8150.333197,15652.29232,0.520711793,4283339,9922568.801,0.431676422
Maharashtra,MH,Shirur,S13,36,S13_36,Pune,521,5953.866446,15652.29232,0.380383034,3430314.505,9922568.801,0.345708311
Maharashtra,MH,Ahmadnagar,S13,37,S13_37,Ahmadnagar,522,10491.7936,17050.27237,0.615344633,2796584.321,4973823.003,0.562260523
Maharashtra,MH,Shirdi,S13,38,S13_38,Ahmadnagar,522,6558.477932,17050.27237,0.384655318,2177409.326,4973823.003,0.437773786
Maharashtra,MH,Beed,S13,39,S13_39,Bid,523,10571.14931,11042.9206,0.957278395,2494357.715,2635757.616,0.946353223
Maharashtra,MH,Latur,S13,41,S13_41,Bid,523,471.7707641,11042.9206,0.042721557,141395.4592,2635757.616,0.053645092
Maharashtra,MH,Nanded,S13,16,S13_16,Latur,524,19.51002237,6749.578077,0.002890554,5854.108865,2410491.58,0.002428595
Maharashtra,MH,Osmanabad,S13,40,S13_40,Latur,524,1563.678616,6749.578077,0.231670572,554087.2405,2410491.58,0.229864831
Maharashtra,MH,Latur,S13,41,S13_41,Latur,524,5166.389274,6749.578077,0.765438849,1850456.835,2410491.58,0.767667828
Maharashtra,MH,Osmanabad,S13,40,S13_40,Osmanabad,525,7553.373359,7563.373228,0.998677856,1730788.878,1733054.387,0.998692766
Maharashtra,MH,Latur,S13,41,S13_41,Osmanabad,525,9.999582232,7563.373228,0.001322106,2077.412554,1733054.387,0.0011987
Maharashtra,MH,Osmanabad,S13,40,S13_40,Solapur,526,1530.182783,14901.03304,0.102689711,516403.7965,4511322.338,0.114468388
Maharashtra,MH,Solapur,S13,42,S13_42,Solapur,526,6272.632613,14901.03304,0.420952869,2186413.565,4511322.338,0.484650265
Maharashtra,MH,Madha,S13,43,S13_43,Solapur,526,7098.217063,14901.03304,0.47635738,1807558.299,4511322.338,0.400671502
Maharashtra,MH,Madha,S13,43,S13_43,Satara,527,3651.523478,10504.51682,0.347614606,1294061.562,3112439.576,0.415770822
Maharashtra,MH,Satara,S13,45,S13_45,Satara,527,6852.992937,10504.51682,0.652385355,1818129.014,3112439.576,0.584149176
Maharashtra,MH,Raigarh,S13,32,S13_32,Ratnagiri,528,3443.329936,8259.428755,0.416896863,674361.9987,1620326.549,0.416188946
Maharashtra,MH,Ratnagiri - Sindhudurg,S13,46,S13_46,Ratnagiri,528,4816.087079,8259.428755,0.583101716,946077.8906,1620326.549,0.583881003
Maharashtra,MH,Ratnagiri - Sindhudurg,S13,46,S13_46,Sindhudurg,529,5070.042507,5070.566858,0.999896589,873748.6067,873748.6067,1
Maharashtra,MH,Kolhapur,S13,47,S13_47,Kolhapur,530,5253.704865,7668.606834,0.685092479,2445316.679,4035963.458,0.605881769
Maharashtra,MH,Hatkanangle,S13,48,S13_48,Kolhapur,530,2414.901322,7668.606834,0.314907437,1590039.381,4035963.458,0.393967735
Maharashtra,MH,Sangli,S13,44,S13_44,Sangli,531,7038.920254,8561.025902,0.822205228,2328163.329,2947978.746,0.789749021
Maharashtra,MH,Hatkanangle,S13,48,S13_48,Sangli,531,1522.105205,8561.025902,0.17779472,620756.7832,2947978.746,0.210570305
Andhra Pradesh,AP,Adilabad,S01,1,S01_1,Adilabad,532,12616.07497,16037.57657,0.786657193,2115450.543,2846290.759,0.743230654
Andhra Pradesh,AP,Peddapalle,S01,2,S01_2,Adilabad,532,3421.501117,16037.57657,0.213342777,731171.9093,2846290.759,0.256885881
Andhra Pradesh,AP,Nizamabad,S01,4,S01_4,Nizamabad,533,3719.253242,7909.185693,0.470244774,1365943.612,2658340.643,0.513833175
Andhra Pradesh,AP,Zahirabad,S01,5,S01_5,Nizamabad,533,4189.232098,7909.185693,0.529666676,1292555.33,2658340.643,0.486226373
Andhra Pradesh,AP,Peddapalle,S01,2,S01_2,Karimnagar,534,4700.477737,11893.72604,0.395206491,1236712.236,3985098.586,0.310334163
Andhra Pradesh,AP,Karimnagar,S01,3,S01_3,Karimnagar,534,5813.413065,11893.72604,0.488779802,2175582.215,3985098.586,0.545929334
Andhra Pradesh,AP,Nizamabad,S01,4,S01_4,Karimnagar,534,1379.834787,11893.72604,0.116013668,573083.56,3985098.586,0.143806621
Andhra Pradesh,AP,Zahirabad,S01,5,S01_5,Medak,535,3596.822768,9758.909122,0.368568118,1156972.868,3153390.074,0.366898113
Andhra Pradesh,AP,Medak,S01,6,S01_6,Medak,535,6162.085924,9758.909122,0.631431838,1996729.775,3153390.074,0.633201008
Andhra Pradesh,AP,Chevella,S01,10,S01_10,Hyderabad,536,19.37323419,178.0150844,0.108829172,348191.6757,4426171.757,0.078666553
Andhra Pradesh,AP,Malkajgiri,S01,7,S01_7,Hyderabad,536,24.72412002,178.0150844,0.138887781,615363.7446,4426171.757,0.139028438
Andhra Pradesh,AP,Secunderabad,S01,8,S01_8,Hyderabad,536,74.39120315,178.0150844,0.417892694,1955787.948,4426171.757,0.441868968
Andhra Pradesh,AP,Hyderabad,S01,9,S01_9,Hyderabad,536,59.52651197,178.0150844,0.334390269,1500630.745,4426171.757,0.339035814
Andhra Pradesh,AP,Chevella,S01,10,S01_10,Rangareddy,537,5237.293382,7550.197337,0.693663112,2306864.045,5678217.898,0.406265502
Andhra Pradesh,AP,Bhongir,S01,14,S01_14,Rangareddy,537,1102.429372,7550.197337,0.146013319,419361.2855,5678217.898,0.073854384
Andhra Pradesh,AP,Malkajgiri,S01,7,S01_7,Rangareddy,537,1190.915192,7550.197337,0.157732989,2793098.499,5678217.898,0.491897026
Andhra Pradesh,AP,Secunderabad,S01,8,S01_8,Rangareddy,537,12.62422923,7550.197337,0.00167204,82408.87772,5678217.898,0.014513159
Andhra Pradesh,AP,Hyderabad,S01,9,S01_9,Rangareddy,537,6.934633341,7550.197337,0.00091847,82293.05164,5678217.898,0.01449276
Andhra Pradesh,AP,Mahbubnagar,S01,11,S01_11,Mahbubnagar,538,7074.788143,18379.74869,0.384923007,1845764.732,4209782.49,0.438446579
Andhra Pradesh,AP,Nagarkurnool,S01,12,S01_12,Mahbubnagar,538,11304.95976,18379.74869,0.615076949,2362970.793,4209782.49,0.561304723
Andhra Pradesh,AP,Nalgonda,S01,13,S01_13,Nalgonda,539,7918.704534,14086.59341,0.56214475,2124039.479,3640835.474,0.583393426
Andhra Pradesh,AP,Bhongir,S01,14,S01_14,Nalgonda,539,6167.888328,14086.59341,0.437855211,1516373.709,3640835.474,0.416490589
Andhra Pradesh,AP,Bhongir,S01,14,S01_14,Warangal,540,1083.140482,12803.10768,0.08459981,385381.877,3671613.387,0.104962543
Andhra Pradesh,AP,Warangal,S01,15,S01_15,Warangal,540,5115.07372,12803.10768,0.399518136,2060873.83,3671613.387,0.561299247
Andhra Pradesh,AP,Mahabubabad,S01,16,S01_16,Warangal,540,6604.89316,12803.10768,0.515882029,1225527.898,3671613.387,0.333784571
Andhra Pradesh,AP,Mahabubabad,S01,16,S01_16,Khammam,541,8129.004756,16071.56615,0.50580041,1019264.679,2899956.769,0.351475819
Andhra Pradesh,AP,Khammam,S01,17,S01_17,Khammam,541,7942.560695,16071.56615,0.494199546,1881187.51,2899956.769,0.648695019
Andhra Pradesh,AP,Araku,S01,18,S01_18,Srikakulam,542,945.5193687,6320.263115,0.149601267,225896.9667,2853194.106,0.079173361
Andhra Pradesh,AP,Araku,S01,18,S01_18,Srikakulam,542,6320.263115,6320.263115,1,,2853194.106,
Andhra Pradesh,AP,Srikakulam,S01,19,S01_19,Srikakulam,542,3714.150413,6320.263115,0.587657562,1772343.029,2853194.106,0.621178568
Andhra Pradesh,AP,Srikakulam,S01,19,S01_19,Srikakulam,542,6320.263115,6320.263115,1,,2853194.106,
Andhra Pradesh,AP,Vizianagaram,S01,20,S01_20,Srikakulam,542,1660.592962,6320.263115,0.262741112,853312.772,2853194.106,0.299072808
Andhra Pradesh,OD,Berhampur.,S18,20,S18_20,Srikakulam,542,6320.263115,6320.263115,1,,2853194.106,
Andhra Pradesh,OD,Berhampur.,S18,20,S18_20,Srikakulam,542,6320.263115,6320.263115,1,,2853194.106,
Andhra Pradesh,AP,Araku,S01,18,S01_18,Vizianagaram,543,2698.8582,5592.099776,0.482619822,841996.7735,2397387.331,0.351214325
Andhra Pradesh,AP,Vizianagaram,S01,20,S01_20,Vizianagaram,543,2198.205327,5592.099776,0.393091221,1211559.831,2397387.331,0.505366745
Andhra Pradesh,AP,Visakhapatnam,S01,21,S01_21,Vizianagaram,543,639.0789528,5592.099776,0.114282466,326209.9953,2397387.331,0.136068958
Andhra Pradesh,AP,Anakapalli,S01,22,S01_22,Vizianagaram,543,55.95706105,5592.099776,0.010006449,18248.39469,2397387.331,0.007611784
Andhra Pradesh,AP,Araku,S01,18,S01_18,Visakhapatnam,544,6623.241104,11430.37964,0.579441918,885205.8807,4587766.356,0.192949207
Andhra Pradesh,AP,Visakhapatnam,S01,21,S01_21,Visakhapatnam,544,709.3639663,11430.37964,0.062059528,1794368.747,4587766.356,0.391120342
Andhra Pradesh,AP,Anakapalli,S01,22,S01_22,Visakhapatnam,544,4097.774078,11430.37964,0.358498511,1907780.036,4587766.356,0.415840714
Andhra Pradesh,AP,Araku,S01,18,S01_18,East Godavari,545,4017.88855,10841.23234,0.370611792,429850.3314,5391498.814,0.079727428
Andhra Pradesh,AP,Kakinada,S01,23,S01_23,East Godavari,545,2889.617609,10841.23234,0.266539589,2110441.655,5391498.814,0.391438768
Andhra Pradesh,AP,Amlapuram,S01,24,S01_24,East Godavari,545,2736.659149,10841.23234,0.252430634,1549826.264,5391498.814,0.287457406
Andhra Pradesh,AP,Rajahmundry,S01,25,S01_25,East Godavari,545,1195.897539,10841.23234,0.110310111,1300294.398,5391498.814,0.241174939
Andhra Pradesh,AP,Eluru,S01,27,S01_27,East Godavari,545,1.168572459,10841.23234,0.00010779,524.9050126,5391498.814,9.73579E-05
Andhra Pradesh,AP,Rajahmundry,S01,25,S01_25,West Godavari,546,1463.806316,7767.277208,0.188458101,674808.713,4109672.529,0.164200118
Andhra Pradesh,AP,Narsapuram,S01,26,S01_26,West Godavari,546,2066.516506,7767.277208,0.266054172,1614987.42,4109672.529,0.392972289
Andhra Pradesh,AP,Eluru,S01,27,S01_27,West Godavari,546,4232.896208,7767.277208,0.544965256,1811926.656,4109672.529,0.440893196
Andhra Pradesh,AP,Machilipatnam,S01,28,S01_28,West Godavari,546,4.057935633,7767.277208,0.00052244,9738.902945,4109672.529,0.002369752
Andhra Pradesh,AP,Eluru,S01,27,S01_27,Krishna,547,1632.125393,8556.519234,0.190746418,663028.273,4709193.044,0.140794456
Andhra Pradesh,AP,Machilipatnam,S01,28,S01_28,Krishna,547,3821.203713,8556.519234,0.446583898,2407570.594,4709193.044,0.511249076
Andhra Pradesh,AP,Machilipatnam,S01,28,S01_28,Krishna,547,8556.519234,8556.519234,1,,4709193.044,
Andhra Pradesh,AP,Vijayawada,S01,29,S01_29,Krishna,547,3103.189004,8556.519234,0.362669553,1642256.465,4709193.044,0.348734157
Andhra Pradesh,AP,Vijayawada,S01,29,S01_29,Krishna,547,8556.519234,8556.519234,1,,4709193.044,
Andhra Pradesh,AP,Guntur,S01,30,S01_30,Guntur,548,2596.505512,11428.9644,0.227186421,1891487.954,5200047.118,0.363744387
Andhra Pradesh,AP,Narasaraopet,S01,31,S01_31,Guntur,548,7228.07411,11428.9644,0.632434738,2608355.043,5200047.118,0.501602194
Andhra Pradesh,AP,Bapatla,S01,32,S01_32,Guntur,548,1604.384345,11428.9644,0.140378803,696521.4358,5200047.118,0.133945216
Andhra Pradesh,AP,Guntur,S01,30,S01_30,Prakasam,549,3.281313915,17708.89223,0.000185292,1155.124761,3617608.177,0.000319306
Andhra Pradesh,AP,Bapatla,S01,32,S01_32,Prakasam,549,2956.330071,17708.89223,0.166940429,902704.993,3617608.177,0.249530891
Andhra Pradesh,AP,Ongole,S01,33,S01_33,Prakasam,549,13466.54821,17708.89223,0.760439898,2425761.656,3617608.177,0.670542949
Andhra Pradesh,AP,Nellore,S01,39,S01_39,Prakasam,549,1282.732211,17708.89223,0.072434356,286197.3839,3617608.177,0.079112322
Andhra Pradesh,AP,Nellore,S01,39,S01_39,Sri Potti Sriramulu Nellore,550,6757.151138,13120.15148,0.515020817,1829682.123,3075147.027,0.594990128
Andhra Pradesh,AP,Tirupati,S01,40,S01_40,Sri Potti Sriramulu Nellore,550,6362.99993,13120.15148,0.484979151,1245249.598,3075147.027,0.404939857
Andhra Pradesh,AP,Kadapa,S01,38,S01_38,Y.s.r.,551,9575.324413,15151.39696,0.631976341,2138590.152,2997167.507,0.71353708
Andhra Pradesh,AP,Tirupati,S01,40,S01_40,Y.s.r.,551,6.458088139,15151.39696,0.000426237,212.711047,2997167.507,7.09707E-05
Andhra Pradesh,AP,Rajampet,S01,41,S01_41,Y.s.r.,551,5543.306431,15151.39696,0.365861079,856925.2983,2997167.507,0.285911714
Andhra Pradesh,AP,Chittoor,S01,42,S01_42,Y.s.r.,551,26.30756232,15151.39696,0.001736313,1193.988233,2997167.507,0.000398372
Andhra Pradesh,AP,Nandyal,S01,34,S01_34,Kurnool,552,10622.38281,17817.29855,0.596183691,2178684.89,4188117.4,0.52020626
Andhra Pradesh,AP,Kurnool,S01,35,S01_35,Kurnool,552,7194.914977,17817.29855,0.403816266,2010141.234,4188117.4,0.479962962
Andhra Pradesh,AP,Anantapur,S01,36,S01_36,Anantapur,553,9474.064201,19220.22502,0.492921607,2207849.372,4256947.932,0.518646083
Andhra Pradesh,AP,Hindupur,S01,37,S01_37,Anantapur,553,9746.159731,19220.22502,0.507078336,2048929.994,4256947.932,0.481314319
Andhra Pradesh,AP,Tirupati,S01,40,S01_40,Chittoor,554,3220.582802,15170.50737,0.212292359,942322.6199,4329315.962,0.217660856
Andhra Pradesh,AP,Rajampet,S01,41,S01_41,Chittoor,554,5259.796372,15170.50737,0.346711962,1619814.068,4329315.962,0.374150116
Andhra Pradesh,AP,Chittoor,S01,42,S01_42,Chittoor,554,6690.097016,15170.50737,0.440993623,1767915.558,4329315.962,0.408359097
Karnataka,KA,Chikkodi,S10,1,S10_1,Belgaum,555,5465.259381,13393.62162,0.408049409,2161831.965,4972825.184,0.43472913
Karnataka,KA,Uttara Kannada,S10,12,S10_12,Belgaum,555,2521.389021,13393.62162,0.188252968,610888.4212,4972825.184,0.122845344
Karnataka,KA,Belgaum,S10,2,S10_2,Belgaum,555,5390.590615,13393.62162,0.402474459,2193681.648,4972825.184,0.441133876
Karnataka,KA,Bagalkot,S10,3,S10_3,Belgaum,555,16.38198202,13393.62162,0.001223118,6122.747074,4972825.184,0.001231241
Karnataka,KA,Haveri,S10,10,S10_10,Bagalkot,556,1.569387633,6569.101086,0.000238904,437.199793,1965033.179,0.00022249
Karnataka,KA,Belgaum,S10,2,S10_2,Bagalkot,556,31.01036059,6569.101086,0.00472064,10011.90239,1965033.179,0.00509503
Karnataka,KA,Bagalkot,S10,3,S10_3,Bagalkot,556,6536.300545,6569.101086,0.995006845,1955329.296,1965033.179,0.995061721
Karnataka,KA,Bijapur,S10,4,S10_4,Bijapur,557,10506.01344,10506.17332,0.999984782,2269141.45,2270020.884,0.999612587
Karnataka,KA,Gulbarga,S10,5,S10_5,Bidar,558,8.194787284,5445.176721,0.001504963,2305.731249,1778183.28,0.001296678
Karnataka,KA,Bidar,S10,7,S10_7,Bidar,558,5436.981669,5445.176721,0.998494989,1775762.346,1778183.28,0.998638535
Karnataka,KA,Raichur,S10,6,S10_6,Raichur,559,6016.832951,8448.230884,0.712200345,1429606.471,1995102.637,0.716557857
Karnataka,KA,Koppal,S10,8,S10_8,Raichur,559,2431.397745,8448.230884,0.287799633,565949.4488,1995102.637,0.28366934
Karnataka,KA,Koppal,S10,8,S10_8,Koppal,560,5567.621347,5567.65922,0.999993198,1447551.597,1447870.507,0.999779738
Karnataka,KA,Haveri,S10,10,S10_10,Gadag,561,3333.217862,4643.272014,0.717859701,810976.5732,1117748.714,0.725544626
Karnataka,KA,Belgaum,S10,2,S10_2,Gadag,561,4.045711229,4643.272014,0.000871306,1428.582415,1117748.714,0.001278089
Karnataka,KA,Bagalkot,S10,3,S10_3,Gadag,561,1305.850728,4643.272014,0.281235027,304866.2123,1117748.714,0.272750224
Karnataka,KA,Dharwad,S10,11,S10_11,Dharwad,562,4274.381223,4274.602947,0.99994813,1929916.396,1930088.982,0.999910582
Karnataka,KA,Uttara Kannada,S10,12,S10_12,Uttara Kannada,563,10188.9568,10188.95757,0.999999925,1484131.975,1484131.975,1
Karnataka,KA,Haveri,S10,10,S10_10,Haveri,564,3962.948938,4809.092058,0.824053458,1369578.248,1665767.842,0.822190352
Karnataka,KA,Dharwad,S10,11,S10_11,Haveri,564,846.1428196,4809.092058,0.17594648,296081.86,1665767.842,0.177744973
Karnataka,KA,Koppal,S10,8,S10_8,Bellary,565,1031.644849,8441.849988,0.122206015,319068.3632,2633074.635,0.121177106
Karnataka,KA,Bellary,S10,9,S10_9,Bellary,565,7410.017274,8441.849988,0.877771731,2314736.298,2633074.635,0.879100147
Karnataka,KA,Chitradurga,S10,18,S10_18,Chitradurga,566,8440.699922,8447.642721,0.999178138,1729018.272,1730320.246,0.999247553
Karnataka,KA,Tumkur,S10,19,S10_19,Chitradurga,566,6.66078167,8447.642721,0.000788478,973.3725453,1730320.246,0.000562539
Karnataka,KA,Davanagere,S10,13,S10_13,Davanagere,567,5944.738782,5945.289971,0.99990729,1862159.037,1862486.681,0.999824082
Karnataka,KA,Shimoga,S10,14,S10_14,Shimoga,568,8439.660657,8442.719622,0.99963768,2020552.027,2021184.423,0.999687116
Karnataka,KA,Udupi Chikmagalur,S10,15,S10_15,Shimoga,568,2.797846967,8442.719622,0.000331392,165.1878195,2021184.423,8.17282E-05
Karnataka,KA,Shimoga,S10,14,S10_14,Udupi,569,1171.391999,3865.734556,0.303019253,170928.8824,1212609.993,0.140959487
Karnataka,KA,Udupi Chikmagalur,S10,15,S10_15,Udupi,569,2397.886404,3865.734556,0.620292565,932199.1043,1212609.993,0.768754265
Karnataka,KA,Dakshina Kannada,S10,17,S10_17,Udupi,569,296.455893,3865.734556,0.076688114,110382.4279,1212609.993,0.091028796
Karnataka,KA,Udupi Chikmagalur,S10,15,S10_15,Chikmagalur,570,6043.775843,7211.899903,0.838028248,796281.5529,1187547.718,0.670525942
Karnataka,KA,Hassan,S10,16,S10_16,Chikmagalur,570,1168.123757,7211.899903,0.16197171,391305.1346,1187547.718,0.329506872
Karnataka,KA,Chitradurga,S10,18,S10_18,Tumkur,571,2538.869447,10612.87541,0.239225408,698749.1662,2789259.935,0.25051418
Karnataka,KA,Tumkur,S10,19,S10_19,Tumkur,571,7079.383178,10612.87541,0.66705609,1841917.12,2789259.935,0.660360512
Karnataka,KA,Bangalore Rural,S10,23,S10_23,Tumkur,571,994.6220363,10612.87541,0.093718431,249033.582,2789259.935,0.089283031
Karnataka,KA,Bangalore Rural,S10,23,S10_23,Bangalore,572,652.1814252,2182.256866,0.298856397,1272233.159,10427040.06,0.122012877
Karnataka,KA,Bangalore North,S10,24,S10_24,Bangalore,572,717.005213,2182.256866,0.328561328,2617233.462,10427040.06,0.251004451
Karnataka,KA,Bangalore Central,S10,25,S10_25,Bangalore,572,339.0199615,2182.256866,0.155352913,2945638.013,10427040.06,0.282499923
Karnataka,KA,Bangalore South,S10,26,S10_26,Bangalore,572,114.0051539,2182.256866,0.052241858,3147957.617,10427040.06,0.301903282
Karnataka,KA,Chikkaballapura,S10,27,S10_27,Bangalore,572,360.0450157,2182.256866,0.164987459,444801.5697,10427040.06,0.042658469
Karnataka,KA,Mandya,S10,20,S10_20,Mandya,573,4936.555086,4946.089322,0.998072369,1879487.05,1883786.43,0.997717693
Karnataka,KA,Chamrajnagar,S10,22,S10_22,Mandya,573,9.534009137,4946.089322,0.001927585,4223.932975,1883786.43,0.002242257
Karnataka,KA,Udupi Chikmagalur,S10,15,S10_15,Hassan,574,1.452806954,6811.154491,0.000213298,502.0909464,1859802.34,0.00026997
Karnataka,KA,Hassan,S10,16,S10_16,Hassan,574,6809.701248,6811.154491,0.999786638,1859190.105,1859802.34,0.999670806
Karnataka,KA,Shimoga,S10,14,S10_14,Dakshina Kannada,575,2.499879854,4588.826735,0.000544775,333.9850464,2220416.797,0.000150415
Karnataka,KA,Udupi Chikmagalur,S10,15,S10_15,Dakshina Kannada,575,1.514945918,4588.826735,0.000330138,106.9640232,2220416.797,4.81729E-05
Karnataka,KA,Dakshina Kannada,S10,17,S10_17,Dakshina Kannada,575,4584.811593,4588.826735,0.999125018,2220092.654,2220416.797,0.999854017
